node,send_comm,recv_comm,bimod_score
720575940630075703,0,0,0.9628708276646104
720575940630664556,0,0,0.9628708276646104
720575940630644727,0,0,0.9628708276646104
720575940630643275,0,0,0.9628708276646104
720575940630610042,0,0,0.9628708276646104
720575940630607738,0,0,0.9628708276646104
720575940630571052,0,0,0.9628708276646104
720575940630549370,0,0,0.9628708276646104
720575940630546540,0,0,0.9628708276646104
720575940630502522,0,0,0.9628708276646104
720575940630501228,0,0,0.9628708276646104
720575940630496374,0,0,0.9628708276646104
720575940630487035,0,0,0.9628708276646104
720575940630460919,0,0,0.9628708276646104
720575940630407388,0,0,0.9628708276646104
720575940630396022,0,0,0.9628708276646104
720575940630379223,0,0,0.9628708276646104
720575940631103744,0,0,0.9628708276646104
720575940631062543,0,0,0.9628708276646104
720575940631023159,0,0,0.9628708276646104
720575940630945335,0,0,0.9628708276646104
720575940630914858,0,0,0.9628708276646104
720575940630883599,0,0,0.9628708276646104
720575940630868793,0,0,0.9628708276646104
720575940630864847,0,0,0.9628708276646104
720575940630810306,0,0,0.9628708276646104
720575940630773560,0,0,0.9628708276646104
720575940630770042,0,0,0.9628708276646104
720575940630758418,0,0,0.9628708276646104
720575940630748098,0,0,0.9628708276646104
720575940630733884,0,0,0.9628708276646104
720575940630691958,0,0,0.9628708276646104
720575940630665580,0,0,0.9628708276646104
720575940631586858,0,0,0.9628708276646104
720575940631536415,0,0,0.9628708276646104
720575940631517251,0,0,0.9628708276646104
720575940631501676,0,0,0.9628708276646104
720575940631423116,0,0,0.9628708276646104
720575940631381007,0,0,0.9628708276646104
720575940631341788,0,0,0.9628708276646104
720575940631340815,0,0,0.9628708276646104
720575940631306284,0,0,0.9628708276646104
720575940631287912,0,0,0.9628708276646104
720575940631275050,0,0,0.9628708276646104
720575940631190016,0,0,0.9628708276646104
720575940631180599,0,0,0.9628708276646104
720575940631153194,0,0,0.9628708276646104
720575940631147776,0,0,0.9628708276646104
720575940631131436,0,0,0.9628708276646104
720575940631930828,0,0,0.9628708276646104
720575940631907159,0,0,0.9628708276646104
720575940631899223,0,0,0.9628708276646104
720575940631898711,0,0,0.9628708276646104
720575940631842360,0,0,0.9628708276646104
720575940631759663,0,0,0.9628708276646104
720575940631758393,0,0,0.9628708276646104
720575940631706107,0,0,0.9628708276646104
720575940631704716,0,0,0.9628708276646104
720575940631698340,0,0,0.9628708276646104
720575940631683927,0,0,0.9628708276646104
720575940631670615,0,0,0.9628708276646104
720575940631623417,0,0,0.9628708276646104
720575940631620951,0,0,0.9628708276646104
720575940631615545,0,0,0.9628708276646104
720575940631603281,0,0,0.9628708276646104
720575940632427603,0,0,0.9628708276646104
720575940632416298,0,0,0.9628708276646104
720575940632403986,0,0,0.9628708276646104
720575940632311115,0,0,0.9628708276646104
720575940632308644,0,0,0.9628708276646104
720575940632197930,0,0,0.9628708276646104
720575940632189900,0,0,0.9628708276646104
720575940632167085,0,0,0.9628708276646104
720575940632080977,0,0,0.9628708276646104
720575940632069583,0,0,0.9628708276646104
720575940632068815,0,0,0.9628708276646104
720575940632043576,0,0,0.9628708276646104
720575940632042148,0,0,0.9628708276646104
720575940631999685,0,0,0.9628708276646104
720575940631959097,0,0,0.9628708276646104
720575940631945815,0,0,0.9628708276646104
720575940632962786,0,0,0.9628708276646104
720575940632943277,0,0,0.9628708276646104
720575940632868051,0,0,0.9628708276646104
720575940632847661,0,0,0.9628708276646104
720575940632821352,0,0,0.9628708276646104
720575940632804435,0,0,0.9628708276646104
720575940632795532,0,0,0.9628708276646104
720575940632777320,0,0,0.9628708276646104
720575940632698797,0,0,0.9628708276646104
720575940632689199,0,0,0.9628708276646104
720575940632539788,0,0,0.9628708276646104
720575940632499757,0,0,0.9628708276646104
720575940632486969,0,0,0.9628708276646104
720575940632469290,0,0,0.9628708276646104
720575940632463890,0,0,0.9628708276646104
720575940633529548,0,0,0.9628708276646104
720575940633498524,0,0,0.9628708276646104
720575940633483807,0,0,0.9628708276646104
720575940633350812,0,0,0.9628708276646104
720575940633324627,0,0,0.9628708276646104
720575940633308371,0,0,0.9628708276646104
720575940633294796,0,0,0.9628708276646104
720575940633208647,0,0,0.9628708276646104
720575940633197196,0,0,0.9628708276646104
720575940633190847,0,0,0.9628708276646104
720575940633185567,0,0,0.9628708276646104
720575940633176204,0,0,0.9628708276646104
720575940633157919,0,0,0.9628708276646104
720575940633145903,0,0,0.9628708276646104
720575940633005880,0,0,0.9628708276646104
720575940634356587,0,0,0.9628708276646104
720575940634260636,0,0,0.9628708276646104
720575940634034839,0,0,0.9628708276646104
720575940634024877,0,0,0.9628708276646104
720575940634000979,0,0,0.9628708276646104
720575940633938349,0,0,0.9628708276646104
720575940633901395,0,0,0.9628708276646104
720575940633893401,0,0,0.9628708276646104
720575940633787309,0,0,0.9628708276646104
720575940633746515,0,0,0.9628708276646104
720575940633631396,0,0,0.9628708276646104
720575940633626337,0,0,0.9628708276646104
720575940633616332,0,0,0.9628708276646104
720575940633583059,0,0,0.9628708276646104
720575940633572004,0,0,0.9628708276646104
720575940633556644,0,0,0.9628708276646104
720575940635047672,0,0,0.9628708276646104
720575940635028591,0,0,0.9628708276646104
720575940634894943,0,0,0.9628708276646104
720575940634854554,0,0,0.9628708276646104
720575940634826676,0,0,0.9628708276646104
720575940634790648,0,0,0.9628708276646104
720575940634748385,0,0,0.9628708276646104
720575940634743999,0,0,0.9628708276646104
720575940634707863,0,0,0.9628708276646104
720575940634646753,0,0,0.9628708276646104
720575940634638562,0,0,0.9628708276646104
720575940634601067,0,0,0.9628708276646104
720575940634545890,0,0,0.9628708276646104
720575940634506859,0,0,0.9628708276646104
720575940634459290,0,0,0.9628708276646104
720575940635735671,0,0,0.9628708276646104
720575940635684762,0,0,0.9628708276646104
720575940635681198,0,0,0.9628708276646104
720575940635468991,0,0,0.9628708276646104
720575940635385440,0,0,0.9628708276646104
720575940635362716,0,0,0.9628708276646104
720575940635330204,0,0,0.9628708276646104
720575940635211768,0,0,0.9628708276646104
720575940635202204,0,0,0.9628708276646104
720575940635188892,0,0,0.9628708276646104
720575940635179359,0,0,0.9628708276646104
720575940635119723,0,0,0.9628708276646104
720575940635106202,0,0,0.9628708276646104
720575940635089945,0,0,0.9628708276646104
720575940635089689,0,0,0.9628708276646104
720575940635066975,0,0,0.9628708276646104
720575940636873791,0,0,0.9628708276646104
720575940636832879,0,0,0.9628708276646104
720575940636821616,0,0,0.9628708276646104
720575940636704357,0,0,0.9628708276646104
720575940636656632,0,0,0.9628708276646104
720575940636611576,0,0,0.9628708276646104
720575940636543668,0,0,0.9628708276646104
720575940636489140,0,0,0.9628708276646104
720575940636454136,0,0,0.9628708276646104
720575940636167416,0,0,0.9628708276646104
720575940635983770,0,0,0.9628708276646104
720575940635970190,0,0,0.9628708276646104
720575940635967886,0,0,0.9628708276646104
720575940635945919,0,0,0.9628708276646104
720575940635859354,0,0,0.9628708276646104
720575940635774071,0,0,0.9628708276646104
720575940637623780,0,0,0.9628708276646104
720575940637611365,0,0,0.9628708276646104
720575940637607646,0,0,0.9628708276646104
720575940637594334,0,0,0.9628708276646104
720575940637547365,0,0,0.9628708276646104
720575940637526190,0,0,0.9628708276646104
720575940637464718,0,0,0.9628708276646104
720575940637321646,0,0,0.9628708276646104
720575940637232014,0,0,0.9628708276646104
720575940637169015,0,0,0.9628708276646104
720575940637136752,0,0,0.9628708276646104
720575940637098352,0,0,0.9628708276646104
720575940637056887,0,0,0.9628708276646104
720575940637009007,0,0,0.9628708276646104
720575940636992368,0,0,0.9628708276646104
720575940636922999,0,0,0.9628708276646104
720575940638719807,0,0,0.9628708276646104
720575940638668659,0,0,0.9628708276646104
720575940638633535,0,0,0.9628708276646104
720575940638624189,0,0,0.9628708276646104
720575940638204132,0,0,0.9628708276646104
720575940638128474,0,0,0.9628708276646104
720575940638051696,0,0,0.9628708276646104
720575940638049136,0,0,0.9628708276646104
720575940638028607,0,0,0.9628708276646104
720575940637966682,0,0,0.9628708276646104
720575940637952624,0,0,0.9628708276646104
720575940637902938,0,0,0.9628708276646104
720575940637792880,0,0,0.9628708276646104
720575940637689486,0,0,0.9628708276646104
720575940637656974,0,0,0.9628708276646104
720575940637628762,0,0,0.9628708276646104
720575940640325429,0,0,0.9628708276646104
720575940640263989,0,0,0.9628708276646104
720575940640216910,0,0,0.9628708276646104
720575940640141757,0,0,0.9628708276646104
720575940640140341,0,0,0.9628708276646104
720575940640031360,0,0,0.9628708276646104
720575940639823413,0,0,0.9628708276646104
720575940639352483,0,0,0.9628708276646104
720575940639278399,0,0,0.9628708276646104
720575940639242303,0,0,0.9628708276646104
720575940639209956,0,0,0.9628708276646104
720575940639182424,0,0,0.9628708276646104
720575940639172585,0,0,0.9628708276646104
720575940639152361,0,0,0.9628708276646104
720575940639080765,0,0,0.9628708276646104
720575940638900713,0,0,0.9628708276646104
720575940640955637,0,0,0.9628708276646104
720575940640868184,0,0,0.9628708276646104
720575940640851363,0,0,0.9628708276646104
720575940640834211,0,0,0.9628708276646104
720575940640830453,0,0,0.9628708276646104
720575940640803200,0,0,0.9628708276646104
720575940640788725,0,0,0.9628708276646104
720575940640763507,0,0,0.9628708276646104
720575940640749939,0,0,0.9628708276646104
720575940640722851,0,0,0.9628708276646104
720575940640589171,0,0,0.9628708276646104
720575940640541091,0,0,0.9628708276646104
720575940640425294,0,0,0.9628708276646104
720575940640338485,0,0,0.9628708276646104
720575940640333109,0,0,0.9628708276646104
720575940643255693,0,0,0.9628708276646104
720575940643120525,0,0,0.9628708276646104
720575940643112333,0,0,0.9628708276646104
720575940642523099,0,0,0.9628708276646104
720575940642506459,0,0,0.9628708276646104
720575940642086389,0,0,0.9628708276646104
720575940641812699,0,0,0.9628708276646104
720575940641648091,0,0,0.9628708276646104
720575940641606541,0,0,0.9628708276646104
720575940641593051,0,0,0.9628708276646104
720575940641535117,0,0,0.9628708276646104
720575940641480949,0,0,0.9628708276646104
720575940641464309,0,0,0.9628708276646104
720575940641173632,0,0,0.9628708276646104
720575940641148149,0,0,0.9628708276646104
720575940640978048,0,0,0.9628708276646104
720575940645047831,0,0,0.9628708276646104
720575940644968302,0,0,0.9628708276646104
720575940644791918,0,0,0.9628708276646104
720575940644704160,0,0,0.9628708276646104
720575940644632087,0,0,0.9628708276646104
720575940644496288,0,0,0.9628708276646104
720575940644494752,0,0,0.9628708276646104
720575940644473760,0,0,0.9628708276646104
720575940644465568,0,0,0.9628708276646104
720575940644438551,0,0,0.9628708276646104
720575940644176164,0,0,0.9628708276646104
720575940643867296,0,0,0.9628708276646104
720575940643740872,0,0,0.9628708276646104
720575940643576224,0,0,0.9628708276646104
720575940643290272,0,0,0.9628708276646104
720575940604737708,0,0,0.9628708276646104
720575940661089921,0,0,0.9628708276646104
720575940660217729,0,0,0.9628708276646104
720575940660217473,0,0,0.9628708276646104
720575940659611777,0,0,0.9628708276646104
720575940656090017,0,0,0.9628708276646104
720575940654777505,0,0,0.9628708276646104
720575940653577974,0,0,0.9628708276646104
720575940653213174,0,0,0.9628708276646104
720575940652554657,0,0,0.9628708276646104
720575940650929273,0,0,0.9628708276646104
720575940650416505,0,0,0.9628708276646104
720575940648669060,0,0,0.9628708276646104
720575940648650884,0,0,0.9628708276646104
720575940648646532,0,0,0.9628708276646104
720575940606739390,0,0,0.9628708276646104
720575940606722249,0,0,0.9628708276646104
720575940606696369,0,0,0.9628708276646104
720575940606692542,0,0,0.9628708276646104
720575940606664894,0,0,0.9628708276646104
720575940606608230,0,0,0.9628708276646104
720575940606354633,0,0,0.9628708276646104
720575940606149321,0,0,0.9628708276646104
720575940606056905,0,0,0.9628708276646104
720575940605899692,0,0,0.9628708276646104
720575940605876866,0,0,0.9628708276646104
720575940605758142,0,0,0.9628708276646104
720575940605607392,0,0,0.9628708276646104
720575940605601214,0,0,0.9628708276646104
720575940605214636,0,0,0.9628708276646104
720575940604954289,0,0,0.9628708276646104
720575940634612194,1,0,0.020446912797957396
720575940627190556,1,0,0.020446912797957396
720575940628307026,1,0,0.020446912797957396
720575940629382150,1,0,0.020446912797957396
720575940632504874,1,0,0.020446912797957396
720575940625952755,0,3,0.0022565555286355927
720575940633305681,0,3,0.0022565555286355927
720575940640736371,0,5,0.00214771604823229
720575940627497244,0,5,0.00214771604823229
720575940628069501,2,0,0.0011905250013977673
720575940644702112,2,0,0.0011905250013977673
720575940650935673,4,0,0.0011323778817302495
720575940623475324,4,0,0.0011323778817302495
